Home_Team,Opponent,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls
utah,Washington,washington,45,62,14,50,0.28,8,24,0.333,9,16,0.563,11,32,7,5,0,16,13
utah,Washington State,washington-state,92,79,31,59,0.525,16,35,0.457,14,20,0.7,4,28,18,5,3,5,18
valparaiso,Concordia (IL),#N/A,121,65,43,66,0.652,7,18,0.389,28,38,0.737,7,48,23,10,6,10,14
valparaiso,Western Kentucky,western-kentucky,71,83,24,61,0.393,9,31,0.29,14,18,0.778,11,26,15,5,0,11,24
valparaiso,Monmouth,monmouth,64,53,25,50,0.5,7,22,0.318,7,13,0.538,7,30,14,6,1,18,15
valparaiso,Wake Forest,wake-forest,63,69,23,54,0.426,4,19,0.211,13,17,0.765,8,26,13,6,0,11,19
valparaiso,SIU-Edwardsville,southern-illinois-edwardsville,75,70,24,53,0.453,6,17,0.353,21,33,0.636,11,34,14,5,3,13,17
valparaiso,West Virginia,west-virginia,76,88,30,56,0.536,9,20,0.45,7,10,0.7,6,27,19,3,6,14,20
valparaiso,UNLV,nevada-las-vegas,72,64,26,70,0.371,5,18,0.278,15,18,0.833,15,37,16,13,4,17,13
valparaiso,UC-Riverside,california-riverside,82,73,33,55,0.6,9,18,0.5,7,10,0.7,7,27,17,2,1,10,11
valparaiso,High Point,high-point,53,55,18,55,0.327,3,22,0.136,14,20,0.7,11,35,10,7,7,9,9
valparaiso,George Washington,george-washington,82,79,30,56,0.536,15,27,0.556,7,11,0.636,7,29,21,5,2,12,12
valparaiso,Ball State,ball-state,61,77,20,50,0.4,3,16,0.188,18,23,0.783,6,26,9,4,2,17,20
valparaiso,Texas A&M,texas-am,49,71,18,53,0.34,3,22,0.136,10,14,0.714,6,26,12,8,1,16,20
valparaiso,Purdue North Central,#N/A,97,61,36,64,0.563,8,18,0.444,17,26,0.654,15,47,25,9,6,12,13
valparaiso,Illinois State,illinois-state,58,56,20,53,0.377,7,21,0.333,11,20,0.55,9,33,9,8,1,13,14
valparaiso,Missouri State,missouri-state,82,66,29,57,0.509,12,24,0.5,12,18,0.667,7,41,19,3,1,13,22
valparaiso,Bradley,bradley,61,50,24,49,0.49,8,22,0.364,5,9,0.556,4,32,18,8,3,14,18
valparaiso,Southern Illinois,southern-illinois,65,61,25,52,0.481,4,15,0.267,11,15,0.733,7,26,13,7,4,6,15
valparaiso,Loyola (IL),loyola-il,54,71,17,40,0.425,6,18,0.333,14,17,0.824,3,21,8,4,4,14,14
valparaiso,Northern Iowa,northern-iowa,75,66,26,51,0.51,7,16,0.438,16,19,0.842,10,32,17,4,2,13,16
valparaiso,Indiana State,indiana-state,53,70,19,45,0.422,2,10,0.2,13,16,0.813,6,25,10,3,3,13,14
valparaiso,Drake,drake,59,70,22,58,0.379,2,16,0.125,13,20,0.65,7,32,14,8,6,13,21
valparaiso,Missouri State,missouri-state,54,55,19,49,0.388,4,12,0.333,12,20,0.6,7,34,11,5,4,9,18
valparaiso,Evansville,evansville,53,64,21,49,0.429,2,10,0.2,9,17,0.529,2,26,8,6,2,10,17
valparaiso,Illinois State,illinois-state,69,53,28,55,0.509,10,23,0.435,3,6,0.5,5,29,18,8,2,12,13
valparaiso,Loyola (IL),loyola-il,51,56,18,48,0.375,4,13,0.308,11,17,0.647,5,30,10,4,6,8,19
valparaiso,Indiana State,indiana-state,82,87,24,48,0.5,7,18,0.389,27,40,0.675,10,35,13,7,3,21,22
valparaiso,Drake,drake,79,84,32,68,0.471,3,12,0.25,12,16,0.75,9,32,6,7,0,15,19
valparaiso,Southern Illinois,southern-illinois,55,52,22,51,0.431,3,11,0.273,8,14,0.571,4,25,8,7,6,15,16
valparaiso,Northern Iowa,northern-iowa,53,64,21,48,0.438,5,15,0.333,6,10,0.6,5,26,8,9,2,16,17
vanderbilt,Winthrop,winthrop,92,79,34,63,0.54,10,30,0.333,14,20,0.7,5,35,15,4,7,11,19
vanderbilt,USC,southern-california,82,78,27,71,0.38,9,26,0.346,19,30,0.633,16,45,14,7,1,14,20
vanderbilt,Alcorn State,alcorn-state,79,54,29,64,0.453,8,26,0.308,13,17,0.765,9,42,18,4,7,11,11
vanderbilt,Liberty,liberty,79,70,26,52,0.5,9,18,0.5,18,28,0.643,7,34,9,6,4,15,16
vanderbilt,Kent State,kent-state,75,77,27,58,0.466,5,18,0.278,16,27,0.593,14,42,15,2,2,15,18
vanderbilt,Savannah State,savannah-state,120,85,42,67,0.627,15,30,0.5,21,25,0.84,10,43,27,9,10,19,12
vanderbilt,NC State,north-carolina-state,65,80,22,56,0.393,3,22,0.136,18,30,0.6,12,30,9,4,7,12,21
vanderbilt,Middle Tennessee,middle-tennessee,79,51,26,55,0.473,9,21,0.429,18,19,0.947,7,32,13,7,5,13,16
vanderbilt,Arizona State,arizona-state,81,65,24,55,0.436,12,28,0.429,21,29,0.724,4,31,13,3,4,10,18
vanderbilt,Kansas State,kansas-state,58,69,15,47,0.319,7,25,0.28,21,27,0.778,6,33,11,2,2,15,22
vanderbilt,Tennessee State,tennessee-state,95,76,29,58,0.5,9,27,0.333,28,36,0.778,7,35,11,5,5,8,18
vanderbilt,UNC Asheville,north-carolina-asheville,90,59,27,48,0.563,5,19,0.263,31,40,0.775,14,39,16,4,7,13,15
vanderbilt,Ole Miss,mississippi,71,81,24,60,0.4,6,20,0.3,17,29,0.586,10,31,13,7,5,8,16
vanderbilt,Georgia,georgia,63,82,23,70,0.329,6,25,0.24,11,15,0.733,13,36,8,8,2,10,20
vanderbilt,Kentucky,kentucky,47,56,17,47,0.362,7,25,0.28,6,12,0.5,6,20,6,4,4,10,14
vanderbilt,South Carolina,south-carolina,71,74,20,44,0.455,7,21,0.333,24,37,0.649,5,25,12,2,1,15,26
vanderbilt,Mississippi State,mississippi-state,55,71,18,49,0.367,5,19,0.263,14,26,0.538,7,30,6,3,2,14,11
vanderbilt,Tennessee,tennessee,83,88,30,60,0.5,10,21,0.476,13,21,0.619,5,27,17,5,3,15,29
vanderbilt,Oklahoma,oklahoma,55,86,21,57,0.368,5,21,0.238,8,12,0.667,10,34,7,7,3,21,13
vanderbilt,Kentucky,kentucky,52,87,17,46,0.37,9,24,0.375,9,18,0.5,6,25,10,2,3,19,19
vanderbilt,Missouri,missouri,67,77,20,46,0.435,7,24,0.292,20,26,0.769,2,21,11,2,4,12,20
vanderbilt,Arkansas,arkansas,66,69,22,49,0.449,9,21,0.429,13,21,0.619,10,30,12,5,4,13,23
vanderbilt,Alabama,alabama,67,77,21,52,0.404,8,22,0.364,17,28,0.607,5,29,10,6,5,11,17
vanderbilt,Florida,florida,57,66,18,51,0.353,5,24,0.208,16,21,0.762,9,33,9,6,2,19,24
vanderbilt,Auburn,auburn,53,64,16,48,0.333,5,23,0.217,16,21,0.762,12,41,8,1,4,16,20
vanderbilt,Tennessee,tennessee,46,58,18,56,0.321,7,23,0.304,3,6,0.5,7,29,11,6,1,12,15
vanderbilt,Alabama,alabama,61,68,23,53,0.434,4,17,0.235,11,16,0.688,6,34,13,3,2,17,16
vermont,Boston University,boston-university,78,72,27,60,0.45,8,29,0.276,16,22,0.727,8,34,14,5,5,7,16
vermont,Kansas,kansas,68,84,23,56,0.411,9,26,0.346,13,17,0.765,5,27,11,3,2,12,13
vermont,Lyndon State,#N/A,122,56,47,80,0.588,7,21,0.333,21,29,0.724,20,50,22,13,7,9,11
vermont,Louisville,louisville,78,86,26,53,0.491,9,23,0.391,17,19,0.895,4,23,9,5,1,8,26
vermont,Yale,yale,79,70,27,59,0.458,13,34,0.382,12,17,0.706,6,29,15,8,6,6,15
vermont,Bucknell,bucknell,61,69,19,60,0.317,5,20,0.25,18,19,0.947,13,39,7,4,2,14,22
vermont,George Washington,george-washington,69,53,25,48,0.521,11,19,0.579,8,10,0.8,3,30,17,3,5,12,14
vermont,Towson,towson,70,64,21,52,0.404,11,28,0.393,17,20,0.85,12,33,15,3,3,10,19
vermont,George Mason,george-mason,72,67,26,56,0.464,6,18,0.333,14,21,0.667,9,31,9,5,3,15,17
vermont,Harvard,harvard,71,65,25,56,0.446,10,23,0.435,11,20,0.55,3,20,11,9,2,7,16
vermont,Northeastern,northeastern,75,70,27,57,0.474,3,18,0.167,18,27,0.667,7,33,10,7,1,12,19
vermont,St. Bonaventure,st-bonaventure,83,76,29,72,0.403,10,34,0.294,15,22,0.682,14,37,10,6,5,15,16
vermont,Lipscomb,lipscomb,66,91,22,61,0.361,6,28,0.214,16,19,0.842,10,24,8,4,7,9,21
vermont,Dartmouth,dartmouth,73,59,25,54,0.463,1,14,0.071,22,30,0.733,7,37,7,2,10,9,16
vermont,Albany (NY),albany-ny,80,51,31,57,0.544,10,26,0.385,8,13,0.615,8,37,17,5,4,12,15
vermont,Maine,maine,73,49,24,44,0.545,5,16,0.313,20,24,0.833,2,28,15,8,3,9,14
vermont,Hartford,hartford,81,62,28,50,0.56,8,17,0.471,17,22,0.773,8,33,13,5,6,13,20
vermont,New Hampshire,new-hampshire,73,59,27,55,0.491,7,12,0.583,12,15,0.8,4,30,6,2,8,7,16
vermont,Binghamton,binghamton,78,50,27,60,0.45,7,25,0.28,17,20,0.85,20,46,14,10,2,16,15
vermont,UMBC,maryland-baltimore-county,61,74,18,53,0.34,10,22,0.455,15,19,0.789,9,27,9,3,3,11,23
vermont,Stony Brook,stony-brook,73,52,23,56,0.411,7,21,0.333,20,30,0.667,7,35,11,6,1,9,19
vermont,UMass-Lowell,massachusetts-lowell,74,65,24,56,0.429,3,16,0.188,23,28,0.821,9,39,8,5,7,12,18
vermont,Maine,maine,86,63,28,48,0.583,14,22,0.636,16,23,0.696,6,29,18,8,2,13,16
vermont,Albany (NY),albany-ny,67,49,24,59,0.407,10,25,0.4,9,9,1,9,35,12,6,7,11,13
vermont,New Hampshire,new-hampshire,73,44,26,53,0.491,5,17,0.294,16,24,0.667,5,34,9,6,0,8,15
vermont,Hartford,hartford,77,75,26,53,0.491,7,18,0.389,18,21,0.857,6,26,12,5,3,9,12
vermont,UMBC,maryland-baltimore-county,56,65,17,47,0.362,4,24,0.167,18,20,0.9,6,33,12,1,1,16,17
vermont,Binghamton,binghamton,69,63,23,53,0.434,6,16,0.375,17,28,0.607,6,30,7,6,4,5,15
villanova,Morgan State,morgan-state,100,77,34,67,0.507,12,37,0.324,20,27,0.741,13,41,21,5,9,14,13
villanova,Quinnipiac,quinnipiac,86,53,32,68,0.471,12,32,0.375,10,16,0.625,19,45,20,5,8,10,18
villanova,Michigan,michigan,46,73,14,44,0.318,3,15,0.2,15,21,0.714,7,26,7,1,3,19,20
villanova,Furman,furman,68,76,24,71,0.338,14,44,0.318,6,11,0.545,11,37,14,6,9,12,19
villanova,Canisius,canisius,83,56,29,60,0.483,10,31,0.323,15,20,0.75,17,48,12,8,3,14,20
villanova,Oklahoma State,oklahoma-state,77,58,25,55,0.455,16,40,0.4,11,15,0.733,12,36,18,4,0,11,11
villanova,Florida State,florida-state,66,60,23,43,0.535,3,14,0.214,17,24,0.708,5,22,6,8,2,12,15
villanova,La Salle,la-salle,85,78,27,49,0.551,12,21,0.571,19,23,0.826,4,18,17,5,2,10,11
villanova,Temple,temple,69,59,21,52,0.404,7,21,0.333,20,25,0.8,10,34,11,3,1,6,12
villanova,St. Joseph's,saint-josephs,70,58,23,63,0.365,13,43,0.302,11,15,0.733,6,40,20,5,1,7,19
villanova,Penn,pennsylvainia,75,78,24,48,0.5,9,26,0.346,18,27,0.667,6,21,6,5,1,11,27
villanova,Kansas,kansas,71,74,24,59,0.407,8,28,0.286,15,19,0.789,10,25,8,5,2,9,21
villanova,UConn,connecticut,81,58,27,47,0.574,12,23,0.522,15,24,0.625,7,35,20,9,2,19,18
villanova,DePaul,depaul,73,68,23,55,0.418,11,32,0.344,16,18,0.889,5,20,14,8,1,6,13
villanova,Providence,providence,65,59,23,51,0.451,7,22,0.318,12,15,0.8,6,33,8,8,2,13,25
villanova,St. John's (NY),st-johns-ny,76,71,24,54,0.444,12,32,0.375,16,22,0.727,9,38,14,5,2,10,10
villanova,Creighton,creighton,90,78,31,58,0.534,12,27,0.444,16,19,0.842,5,31,20,8,2,9,13
villanova,Xavier,xavier,85,75,30,60,0.5,15,34,0.441,10,16,0.625,11,34,21,4,2,10,19
villanova,Butler,butler,80,72,26,53,0.491,12,26,0.462,16,18,0.889,9,29,12,3,3,8,12
villanova,Seton Hall,seton-hall,80,52,28,58,0.483,17,42,0.405,7,13,0.538,9,35,16,9,4,14,16
villanova,DePaul,depaul,86,74,31,66,0.47,15,35,0.429,9,15,0.6,14,35,16,5,2,1,14
villanova,Georgetown,georgetown,77,65,24,57,0.421,9,31,0.29,20,31,0.645,6,40,13,4,3,8,18
villanova,Creighton,creighton,66,59,21,56,0.375,10,34,0.294,14,22,0.636,11,31,14,5,4,6,12
villanova,Marquette,marquette,65,66,23,57,0.404,9,29,0.31,10,15,0.667,8,28,10,9,3,7,10
villanova,Providence,providence,85,67,28,54,0.519,10,23,0.435,19,26,0.731,8,24,19,5,5,11,20
villanova,St. John's (NY),st-johns-ny,65,71,18,54,0.333,11,35,0.314,18,24,0.75,10,42,14,5,1,16,23
villanova,Georgetown,georgetown,73,85,25,65,0.385,9,38,0.237,14,19,0.737,11,30,16,6,2,8,19
villanova,Xavier,xavier,54,66,20,59,0.339,10,36,0.278,4,4,1,11,30,13,5,3,8,18
virginia-commonwealth,Gardner-Webb,gardner-webb,69,57,25,59,0.424,7,23,0.304,12,18,0.667,10,32,14,10,7,18,18
virginia-commonwealth,Hampton,hampton,69,57,23,54,0.426,5,20,0.25,18,31,0.581,4,37,14,8,4,16,25
virginia-commonwealth,Bowling Green State,bowling-green-state,72,61,21,58,0.362,8,29,0.276,22,28,0.786,11,30,13,11,6,15,25
virginia-commonwealth,Temple,temple,57,51,22,48,0.458,6,20,0.3,7,13,0.538,7,32,11,6,3,19,20
virginia-commonwealth,St. John's (NY),st-johns-ny,86,87,26,62,0.419,13,34,0.382,21,27,0.778,9,43,16,5,4,22,25
virginia-commonwealth,Hofstra,hofstra,69,67,30,72,0.417,6,30,0.2,3,6,0.5,14,39,15,14,5,13,20
virginia-commonwealth,Old Dominion,old-dominion,52,62,17,49,0.347,6,20,0.3,12,17,0.706,5,29,8,1,2,14,20
virginia-commonwealth,Iona,iona,88,59,28,66,0.424,11,30,0.367,21,36,0.583,15,41,16,14,7,8,23
virginia-commonwealth,Texas,texas,54,53,16,57,0.281,6,25,0.24,16,21,0.762,16,35,6,7,6,14,17
virginia-commonwealth,Virginia,virginia,49,57,18,61,0.295,6,29,0.207,7,11,0.636,12,31,7,2,4,7,21
virginia-commonwealth,College of Charleston,college-of-charleston,79,83,27,64,0.422,6,27,0.222,19,30,0.633,11,29,13,12,5,16,24
virginia-commonwealth,Wichita State,wichita-state,70,54,28,56,0.5,5,25,0.2,9,12,0.75,8,29,16,10,3,9,16
virginia-commonwealth,Rider,rider,90,79,33,62,0.532,14,29,0.483,10,14,0.714,9,34,24,8,1,12,18
virginia-commonwealth,Fordham,fordham,76,51,30,45,0.667,7,16,0.438,9,10,0.9,2,26,17,8,1,19,20
virginia-commonwealth,La Salle,la-salle,69,63,20,53,0.377,5,17,0.294,24,34,0.706,12,39,13,6,9,18,19
virginia-commonwealth,Davidson,davidson,57,64,19,51,0.373,4,24,0.167,15,20,0.75,5,32,6,5,4,13,19
virginia-commonwealth,Dayton,dayton,76,71,27,59,0.458,9,19,0.474,13,22,0.591,12,38,12,5,4,9,19
virginia-commonwealth,UMass,massachusetts-amherst,68,50,19,42,0.452,6,13,0.462,24,32,0.75,7,34,12,7,7,19,21
virginia-commonwealth,Rhode Island,rhode-island,65,71,22,51,0.431,2,12,0.167,19,25,0.76,8,32,7,8,9,18,22
virginia-commonwealth,Duquesne,duquesne,80,74,27,56,0.482,3,13,0.231,23,32,0.719,13,42,14,10,4,13,20
virginia-commonwealth,George Mason,george-mason,79,63,26,55,0.473,11,32,0.344,16,23,0.696,3,31,21,7,6,11,18
virginia-commonwealth,George Washington,george-washington,60,50,23,54,0.426,3,20,0.15,11,18,0.611,13,38,12,6,2,14,20
virginia-commonwealth,St. Bonaventure,st-bonaventure,85,55,31,61,0.508,6,22,0.273,17,23,0.739,12,47,13,9,6,16,22
virginia-commonwealth,Richmond,richmond,81,60,27,47,0.574,10,22,0.455,17,23,0.739,7,28,19,9,5,15,23
virginia-commonwealth,Dayton,dayton,69,68,27,57,0.474,8,23,0.348,7,9,0.778,13,34,15,6,4,14,17
virginia-commonwealth,Rhode Island,rhode-island,76,42,31,62,0.5,11,27,0.407,3,4,0.75,7,30,23,10,1,6,19
virginia-commonwealth,George Washington,george-washington,85,57,28,60,0.467,9,23,0.391,20,25,0.8,9,36,18,9,4,9,15
virginia-military-institute,Washington College,#N/A,89,56,32,68,0.471,9,31,0.29,16,21,0.762,9,54,22,6,6,10,12
virginia-military-institute,Pitt,pittsburgh,55,94,20,58,0.345,5,24,0.208,10,15,0.667,6,19,9,10,2,10,15
virginia-military-institute,Goucher,#N/A,98,34,32,67,0.478,15,30,0.5,19,23,0.826,16,45,19,18,3,15,10
virginia-military-institute,USC Upstate,south-carolina-upstate,78,72,24,54,0.444,10,21,0.476,20,24,0.833,5,28,14,5,2,13,16
virginia-military-institute,Kentucky,kentucky,82,92,29,62,0.468,19,38,0.5,5,5,1,6,21,14,2,1,13,26
virginia-military-institute,Kentucky Christian,#N/A,106,80,39,76,0.513,12,27,0.444,16,22,0.727,14,47,15,8,1,12,20
virginia-military-institute,Stetson,stetson,87,79,30,70,0.429,12,34,0.353,15,23,0.652,12,43,19,6,3,14,23
virginia-military-institute,American,american,64,74,20,58,0.345,6,23,0.261,18,27,0.667,3,21,8,11,0,6,24
virginia-military-institute,Longwood,longwood,45,65,17,63,0.27,6,33,0.182,5,12,0.417,8,35,11,4,2,9,18
virginia-military-institute,Virginia Tech,virginia-tech,68,89,26,60,0.433,6,25,0.24,10,14,0.714,3,25,9,5,1,14,22
virginia-military-institute,Chattanooga,tennessee,65,83,24,61,0.393,6,23,0.261,11,13,0.846,7,37,10,3,0,12,14
virginia-military-institute,Presbyterian,presbyterian,70,103,25,60,0.417,9,33,0.273,11,11,1,6,20,13,5,2,11,14
virginia-military-institute,North Alabama,#N/A,89,68,30,70,0.429,14,33,0.424,15,20,0.75,11,40,17,7,1,11,14
virginia-military-institute,Samford,samford,68,96,23,65,0.354,12,34,0.353,10,13,0.769,5,25,15,4,1,13,19
virginia-military-institute,UNC Greensboro,north-carolina-greensboro,68,71,23,54,0.426,8,21,0.381,14,18,0.778,6,37,13,7,3,19,19
virginia-military-institute,Furman,furman,57,89,21,57,0.368,5,22,0.227,10,15,0.667,4,33,10,6,2,18,14
virginia-military-institute,Wofford,wofford,76,90,27,52,0.519,11,27,0.407,11,14,0.786,7,32,13,7,1,22,15
virginia-military-institute,ETSU,east-tennessee-state,82,85,30,62,0.484,10,30,0.333,12,15,0.8,8,29,15,7,2,12,14
virginia-military-institute,Western Carolina,western-carolina,91,83,32,57,0.561,11,25,0.44,16,26,0.615,4,19,18,9,2,6,18
virginia-military-institute,Mercer,mercer,68,88,24,58,0.414,10,30,0.333,10,18,0.556,10,29,14,6,2,14,18
virginia-military-institute,Citadel,citadel,82,84,24,62,0.387,9,28,0.321,25,31,0.806,14,39,11,9,4,13,18
virginia-military-institute,UNC Greensboro,north-carolina-greensboro,66,93,22,60,0.367,10,24,0.417,12,18,0.667,10,24,11,4,3,11,18
virginia-military-institute,Chattanooga,tennessee,70,71,27,60,0.45,9,23,0.391,7,11,0.636,9,31,10,2,1,11,10
virginia-military-institute,Samford,samford,77,84,27,78,0.346,13,42,0.31,10,15,0.667,15,42,21,11,0,16,20
virginia-military-institute,Wofford,wofford,84,95,34,59,0.576,9,24,0.375,7,13,0.538,5,26,14,5,1,14,20
virginia-military-institute,Furman,furman,62,96,20,60,0.333,9,27,0.333,13,18,0.722,6,29,10,11,1,11,17
virginia-military-institute,ETSU,east-tennessee-state,70,94,24,57,0.421,8,16,0.5,14,18,0.778,6,22,15,6,2,13,17
virginia-military-institute,Western Carolina,western-carolina,83,78,29,65,0.446,10,29,0.345,15,25,0.6,10,36,10,10,2,9,18
virginia-tech,Gardner-Webb,gardner-webb,87,59,32,63,0.508,10,25,0.4,13,19,0.684,9,29,20,16,3,20,25
virginia-tech,Ball State,ball-state,73,64,29,63,0.46,7,26,0.269,8,9,0.889,10,29,14,7,3,8,17
virginia-tech,Northeastern,northeastern,88,60,36,62,0.581,14,27,0.519,2,4,0.5,9,27,21,5,4,9,13
virginia-tech,Purdue,purdue,89,83,30,55,0.545,10,24,0.417,19,26,0.731,4,21,15,6,1,9,14
virginia-tech,Saint Francis (PA),saint-francis-pa,75,37,27,56,0.482,14,31,0.452,7,9,0.778,7,32,20,7,3,14,10
virginia-tech,Penn State,penn-state,62,63,22,50,0.44,10,19,0.526,8,13,0.615,8,26,9,11,3,14,14
virginia-tech,Central Connecticut,central-connecticut-state,94,40,36,63,0.571,18,33,0.545,4,10,0.4,7,33,28,9,3,9,14
virginia-tech,VMI,virginia-military-institute,89,68,30,58,0.517,11,25,0.44,18,25,0.72,8,34,19,4,3,11,16
virginia-tech,South Carolina State,south-carolina-state,81,44,28,58,0.483,11,24,0.458,14,19,0.737,13,38,19,13,5,13,14
virginia-tech,Washington,washington,73,61,24,56,0.429,8,22,0.364,17,21,0.81,8,30,14,7,1,11,17
virginia-tech,North Carolina A&T,north-carolina-at,82,60,30,61,0.492,7,20,0.35,15,17,0.882,11,37,14,4,3,12,9
virginia-tech,Maryland-Eastern Shore,maryland-eastern-shore,85,40,29,44,0.659,14,26,0.538,13,18,0.722,4,34,22,4,2,9,11
virginia-tech,Notre Dame,notre-dame,81,66,33,55,0.6,11,18,0.611,4,5,0.8,2,24,19,5,1,7,13
virginia-tech,Boston College,boston-college,77,66,25,54,0.463,6,22,0.273,21,25,0.84,8,31,13,5,2,11,18
virginia-tech,Georgia Tech,georgia-tech,52,49,17,57,0.298,5,27,0.185,13,19,0.684,9,30,12,3,2,8,15
virginia-tech,Virginia,virginia,59,81,19,44,0.432,7,21,0.333,14,17,0.824,5,16,10,6,1,9,10
virginia-tech,Wake Forest,wake-forest,87,71,29,51,0.569,11,26,0.423,18,22,0.818,4,22,15,8,4,11,24
virginia-tech,UNC,north-carolina,82,103,27,61,0.443,13,28,0.464,15,16,0.938,10,30,21,8,1,15,18
virginia-tech,Syracuse,syracuse,78,56,25,48,0.521,14,30,0.467,14,20,0.7,7,29,23,4,2,12,15
virginia-tech,Miami (FL),miami-fl,82,70,30,51,0.588,9,19,0.474,13,15,0.867,2,26,13,11,3,15,14
virginia-tech,NC State,north-carolina-state,47,24,16,45,0.356,7,21,0.333,8,13,0.615,10,37,8,8,3,10,11
virginia-tech,Louisville,louisville,64,72,20,45,0.444,9,24,0.375,15,21,0.714,4,24,13,4,5,12,14
virginia-tech,Clemson,clemson,51,59,15,53,0.283,5,19,0.263,16,17,0.941,11,33,8,9,1,11,17
virginia-tech,Georgia Tech,georgia-tech,76,68,25,53,0.472,13,30,0.433,13,18,0.722,7,23,20,7,3,9,16
virginia-tech,Pitt,pittsburgh,70,64,21,41,0.512,10,21,0.476,18,26,0.692,6,27,14,6,1,14,24
virginia-tech,Virginia,virginia,58,64,23,58,0.397,3,28,0.107,9,13,0.692,11,26,9,9,2,8,12
virginia-tech,Notre Dame,notre-dame,67,59,19,52,0.365,5,18,0.278,24,31,0.774,16,45,8,5,2,15,18
virginia,Towson,towson,73,42,26,54,0.481,10,26,0.385,11,18,0.611,11,34,19,6,3,5,19
virginia,George Washington,george-washington,76,57,30,55,0.545,8,19,0.421,8,13,0.615,5,31,18,7,3,11,22
virginia,Coppin State,coppin-state,97,40,35,58,0.603,15,25,0.6,12,15,0.8,5,34,24,8,5,4,8
virginia,Middle Tennessee,middle-tennessee,74,52,26,56,0.464,8,23,0.348,14,20,0.7,9,32,16,8,4,13,11
virginia,Dayton,dayton,66,59,21,49,0.429,7,20,0.35,17,22,0.773,12,27,8,6,0,9,14
virginia,Wisconsin,wisconsin,53,46,20,54,0.37,4,17,0.235,9,12,0.75,6,28,10,9,2,5,9
virginia,Maryland,maryland,76,71,28,59,0.475,10,22,0.455,10,15,0.667,9,23,15,7,2,2,19
virginia,Morgan State,morgan-state,83,45,27,50,0.54,8,22,0.364,21,23,0.913,2,30,17,9,5,13,15
virginia,VCU,virginia-commonwealth,57,49,13,44,0.295,5,18,0.278,26,30,0.867,11,36,9,4,2,12,18
virginia,South Carolina,south-carolina,69,52,26,59,0.441,8,24,0.333,9,13,0.692,9,31,15,6,2,5,15
virginia,William & Mary,william-mary,72,40,24,50,0.48,5,12,0.417,19,21,0.905,8,42,12,4,1,7,17
virginia,Marshall,marshall,100,64,33,62,0.532,12,27,0.444,22,26,0.846,14,44,18,7,5,16,18
virginia,Florida State,florida-state,65,52,21,52,0.404,7,16,0.438,16,18,0.889,6,32,12,4,2,10,16
virginia,Boston College,boston-college,83,56,33,55,0.6,8,19,0.421,9,14,0.643,7,38,17,5,6,10,16
virginia,Clemson,clemson,63,43,23,57,0.404,10,23,0.435,7,12,0.583,8,43,11,4,2,8,13
virginia,Virginia Tech,virginia-tech,81,59,31,53,0.585,13,24,0.542,6,6,1,8,27,18,4,2,9,10
virginia,Duke,duke,70,72,28,53,0.528,3,17,0.176,11,17,0.647,6,27,8,4,4,8,20
virginia,Wake Forest,wake-forest,68,45,22,57,0.386,7,21,0.333,17,21,0.81,12,39,14,6,6,7,15
virginia,Notre Dame,notre-dame,82,55,35,67,0.522,8,18,0.444,4,7,0.571,10,44,12,2,5,2,9
virginia,NC State,north-carolina-state,66,65,24,52,0.462,4,10,0.4,14,19,0.737,10,36,15,2,6,15,22
virginia,Miami (FL),miami-fl,56,46,22,52,0.423,6,17,0.353,6,10,0.6,10,40,16,5,6,14,10
virginia,Duke,duke,71,81,28,60,0.467,10,24,0.417,5,7,0.714,11,25,15,8,5,13,17
virginia,UNC,north-carolina,69,61,24,45,0.533,11,20,0.55,10,18,0.556,3,26,16,5,6,8,11
virginia,Notre Dame,notre-dame,60,54,19,52,0.365,8,23,0.348,14,17,0.824,6,35,12,5,4,8,6
virginia,Virginia Tech,virginia-tech,64,58,23,50,0.46,11,27,0.407,7,12,0.583,6,27,14,5,4,13,15
virginia,Louisville,louisville,64,52,26,56,0.464,2,17,0.118,10,10,1,6,35,12,2,7,4,12
wagner,Seton Hall,seton-hall,49,89,18,56,0.321,6,26,0.231,7,10,0.7,10,28,10,4,1,16,21
wagner,UMass-Lowell,massachusetts-lowell,84,88,28,70,0.4,10,31,0.323,18,24,0.75,13,36,13,6,3,10,26
wagner,SUNY-Cortland,#N/A,90,58,32,61,0.525,9,26,0.346,17,26,0.654,15,52,16,7,6,10,20
wagner,Fairfield,fairfield,79,73,30,62,0.484,4,20,0.2,15,22,0.682,16,45,8,4,8,16,18
wagner,NJIT,njit,60,71,17,57,0.298,7,25,0.28,19,30,0.633,17,37,10,11,2,21,36
wagner,Rider,rider,65,89,22,52,0.423,12,33,0.364,9,16,0.563,4,25,16,7,6,19,25
wagner,American,american,64,58,20,49,0.408,5,14,0.357,19,22,0.864,11,33,8,2,1,12,24
wagner,New Rochelle,#N/A,105,57,40,63,0.635,10,25,0.4,15,18,0.833,11,43,27,14,2,17,26
wagner,St. John's (NY),st-johns-ny,58,73,18,54,0.333,9,29,0.31,13,23,0.565,8,33,9,8,3,15,22
wagner,Hartford,hartford,77,68,19,48,0.396,7,25,0.28,32,36,0.889,8,25,11,8,6,15,18
